SSIP,SDFP,SDFB,SFE,RFIP,CPU,APS,ABPS,SUBARP,MISS_MAC,DDOS,SLOW-RATE,MITM,TAGS
7,0.6992058987801011,0.0,7,1.0,23.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.6992058987801011,0.0,7,1.0,15.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.2,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,39.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,21.1,6.0,0.0,2,1,0,0,1,MITM 
7,1.1409536133993328,0.0,7,1.0,9.8,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,10.0,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,31.6,4.0,0.0,2,1,0,0,1,MITM 
7,1.1075498483890769,0.0,7,1.0,77.5,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,42.5,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,15.0,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,10.3,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,17.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.46153846153846156,0.0,7,1.0,10.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.4714045207910317,0.0,7,0.8571428571428571,7.7,7.0,0.0,1,1,0,0,1,MITM 
7,0.44221663871405337,0.0,7,1.0,33.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,8.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,17.5,4.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,7.7,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,29.3,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,5.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.7994080650317895,0.0,7,1.0,10.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,15.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,10.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.7888106377466155,0.0,7,1.0,7.9,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,43.9,9.0,0.0,1,1,0,0,1,MITM 
6,0.0,0.0,6,0.6666666666666666,15.4,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,47.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,12.5,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,30.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.7637626158259734,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.6267831705280087,0.0,7,1.0,12.2,10.0,0.0,4,1,0,0,1,MITM 
7,0.618241233033047,0.0,7,1.0,20.5,9.0,0.0,3,1,0,0,1,MITM 
7,0.5998846486579748,0.0,7,1.0,10.3,12.0,0.0,4,1,0,0,1,MITM 
7,0.618241233033047,0.0,7,1.0,15.0,11.0,0.0,3,1,0,0,1,MITM 
7,0.6267831705280087,0.0,7,1.0,7.7,11.0,0.0,3,1,0,0,1,MITM 
6,0.0,0.0,6,0.8333333333333334,10.3,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,31.7,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,2.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,2.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,12.5,6.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,5.3,6.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,12.5,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,17.5,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,17.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,20.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,16.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.4000000000000001,0.0,7,0.8571428571428571,21.1,8.0,0.0,2,1,0,0,1,MITM 
7,0.36080121229410994,0.0,7,1.0,22.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,35.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,7.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,15.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,15.0,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,23.7,10.0,0.0,2,1,0,0,1,MITM 
7,0.2763853991962833,0.0,7,1.0,15.0,10.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,10.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,28.6,10.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,17.9,8.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,14.6,8.0,0.0,2,1,0,0,1,MITM 
7,0.573488351136175,0.0,7,1.0,12.5,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,13.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.4,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.2,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,17.5,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,17.1,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.0,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,23.1,4.0,0.0,2,1,0,0,1,MITM 
7,0.8355984993230935,0.0,7,1.0,15.0,4.0,0.0,2,1,0,0,1,MITM 
7,0.8355984993230935,0.0,7,1.0,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.0,12.0,0.0,4,1,0,0,1,MITM 
7,0.9394961741404219,0.0,7,1.0,7.3,12.0,0.0,4,1,0,0,1,MITM 
7,0.9285592184789414,0.0,7,1.0,25.0,12.0,0.0,4,1,0,0,1,MITM 
7,0.9164298936634487,0.0,7,1.0,12.5,10.0,0.0,4,1,0,0,1,MITM 
7,0.9164298936634487,0.0,7,1.0,10.5,10.0,0.0,4,1,0,0,1,MITM 
7,0.9394961741404219,0.0,7,1.0,2.4,7.0,0.0,1,1,0,0,1,MITM 
7,0.9537935951882998,0.0,7,1.0,0.0,8.0,0.0,2,1,0,0,1,MITM 
5,0.0,0.0,5,1.0,10.0,9.0,0.0,1,1,0,0,1,MITM 
6,0.0,0.0,6,0.5,7.3,11.0,0.0,3,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,2.5,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,9.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,9.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,5.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.7457969011409737,0.0,7,1.0,7.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.7637626158259734,0.0,7,1.0,5.3,2.0,0.0,2,1,0,0,1,MITM 
7,0.7637626158259734,0.0,7,1.0,2.5,2.0,0.0,2,1,0,0,1,MITM 
7,0.7820295697311479,0.0,7,0.8571428571428571,7.7,2.0,0.0,2,1,0,0,1,MITM 
7,0.7637626158259734,0.0,7,1.0,15.0,2.0,0.0,2,1,0,0,1,MITM 
7,0.737820234355803,0.0,7,1.0,10.3,14.0,0.0,2,1,0,0,1,MITM 
7,0.737820234355803,0.0,7,1.0,40.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.7284313590846836,0.0,7,1.0,10.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.737820234355803,0.0,7,1.0,14.6,8.0,0.0,2,1,0,0,1,MITM 
7,0.7284313590846836,0.0,7,0.8571428571428571,14.6,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,12.5,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,35.9,3.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.5,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.5,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,16.7,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,13.2,4.0,0.0,2,1,0,0,1,MITM 
7,1.1409536133993328,0.0,7,1.0,18.4,4.0,0.0,2,1,0,0,1,MITM 
7,0.6249260311258431,0.0,7,1.0,15.8,2.0,0.0,2,1,0,0,1,MITM 
7,0.6226998490772392,0.0,7,1.0,12.5,3.0,0.0,1,1,0,0,1,MITM 
7,0.6249260311258431,0.0,7,0.8571428571428571,12.8,4.0,0.0,2,1,0,0,1,MITM 
7,0.618241233033047,0.0,7,1.0,10.3,4.0,0.0,2,1,0,0,1,MITM 
7,0.6249260311258431,0.0,7,1.0,27.5,5.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,26.2,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,87.2,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,68.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.6400954789890506,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,1.1200169060431568,0.0,7,1.0,10.3,4.0,0.0,2,1,0,0,1,MITM 
7,1.1200169060431568,0.0,7,1.0,10.3,4.0,0.0,2,1,0,0,1,MITM 
7,1.097306535409801,0.0,7,1.0,7.9,4.0,0.0,2,1,0,0,1,MITM 
7,1.097306535409801,0.0,7,1.0,35.9,4.0,0.0,2,1,0,0,1,MITM 
5,0.0,0.0,5,1.0,17.5,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,0.8333333333333334,16.7,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,0.8333333333333334,14.6,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,10.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,22.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.6965680875490321,0.0,7,1.0,14.6,7.0,0.0,1,1,0,0,1,MITM 
7,0.8284868934053083,0.0,7,1.0,23.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.8329931278350428,0.0,7,1.0,15.4,2.0,0.0,2,1,0,0,1,MITM 
7,0.8326663997864533,0.0,7,1.0,12.5,2.0,0.0,2,1,0,0,1,MITM 
7,0.8329931278350428,0.0,7,1.0,17.1,4.0,0.0,2,1,0,0,1,MITM 
7,0.8329931278350428,0.0,7,1.0,43.9,4.0,0.0,2,1,0,0,1,MITM 
5,0.0,0.0,5,0.2,67.5,5.0,0.0,1,1,0,0,1,MITM 
5,0.0,0.0,5,0.2,12.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,37.5,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.4,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,20.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.8284868934053083,0.0,7,1.0,17.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.6998542122237652,0.0,7,1.0,25.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.6998542122237652,0.0,7,1.0,12.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.6998542122237652,0.0,7,1.0,20.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.6992058987801011,0.0,7,1.0,23.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.6992058987801011,0.0,7,1.0,15.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.2,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,39.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,21.1,6.0,0.0,2,1,0,0,1,MITM 
7,1.1409536133993328,0.0,7,1.0,9.8,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,10.0,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,31.6,4.0,0.0,2,1,0,0,1,MITM 
7,1.1075498483890769,0.0,7,1.0,77.5,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,42.5,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,15.0,4.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,10.3,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,17.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.46153846153846156,0.0,7,1.0,10.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.4714045207910317,0.0,7,0.8571428571428571,7.7,7.0,0.0,1,1,0,0,1,MITM 
7,0.44221663871405337,0.0,7,1.0,33.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,8.1,6.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,17.5,4.0,0.0,2,1,0,0,1,MITM 
7,0.45175395145262565,0.0,7,1.0,7.7,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,29.3,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,5.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.7994080650317895,0.0,7,1.0,10.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,15.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,10.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.7888106377466155,0.0,7,1.0,7.9,6.0,0.0,2,1,0,0,1,MITM 
7,0.7953949089757174,0.0,7,1.0,43.9,9.0,0.0,1,1,0,0,1,MITM 
6,0.0,0.0,6,0.6666666666666666,15.4,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,47.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,12.5,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,30.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.7637626158259734,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.6267831705280087,0.0,7,1.0,12.2,10.0,0.0,4,1,0,0,1,MITM 
7,0.618241233033047,0.0,7,1.0,20.5,9.0,0.0,3,1,0,0,1,MITM 
7,0.5998846486579748,0.0,7,1.0,10.3,12.0,0.0,4,1,0,0,1,MITM 
7,0.618241233033047,0.0,7,1.0,15.0,11.0,0.0,3,1,0,0,1,MITM 
7,0.6267831705280087,0.0,7,1.0,7.7,11.0,0.0,3,1,0,0,1,MITM 
6,0.0,0.0,6,0.8333333333333334,10.3,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,31.7,10.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,2.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,7.7,2.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,12.5,6.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,5.3,6.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,12.5,4.0,0.0,2,1,0,0,1,MITM 
7,1.124858267715973,0.0,7,1.0,17.5,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,17.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,20.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.8,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,16.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.4000000000000001,0.0,7,0.8571428571428571,21.1,8.0,0.0,2,1,0,0,1,MITM 
7,0.36080121229410994,0.0,7,1.0,22.5,8.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,35.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,7.7,8.0,0.0,2,1,0,0,1,MITM 
7,0.34992710611188266,0.0,7,1.0,15.0,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,0.8571428571428571,15.0,7.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.0,8.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,23.7,10.0,0.0,2,1,0,0,1,MITM 
7,0.2763853991962833,0.0,7,1.0,15.0,10.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,10.3,9.0,0.0,1,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,28.6,10.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,17.9,8.0,0.0,2,1,0,0,1,MITM 
7,0.5890150893739516,0.0,7,1.0,14.6,8.0,0.0,2,1,0,0,1,MITM 
7,0.573488351136175,0.0,7,1.0,12.5,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,14.6,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,13.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.4,4.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.2,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,17.5,6.0,0.0,2,1,0,0,1,MITM 
6,0.0,0.0,6,1.0,17.1,9.0,0.0,1,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,10.3,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,12.5,6.0,0.0,2,1,0,0,1,MITM 
7,0.0,0.0,7,1.0,15.0,4.0,0.0,2,1,0,0,1,MITM 
