SSIP,SDFP,SDFB,SFE,RFIP,CPU,APS,ABPS,SUBARP,MISS_MAC,DDOS,SLOW-RATE,MITM,TAGS
31,0.0,0.0,31,1.935483870967742,0.0,96.0,59.0,0,0,0,0,0,Normal
32,0.0,0.0,32,1.78125,4.2,76.0,105.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.3793103448275863,1.7,56.0,60.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.4482758620689653,0.8,60.0,59.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.586206896551724,1.7,60.0,113.0,0,0,0,0,0,Normal
30,0.06565260124719959,3.0200196573711806,30,3.7333333333333334,0.0,64.0,59.0,0,0,0,0,0,Normal
30,0.06428188126485339,2.956966538183256,30,3.7666666666666666,3.4,54.0,86.0,0,0,0,0,0,Normal
31,0.06454915740812346,2.969261240773682,31,3.4193548387096775,6.6,54.0,76.0,0,0,0,0,0,Normal
31,0.06349954308242153,2.9209789817913916,31,3.161290322580645,0.0,60.0,62.0,0,0,0,0,0,Normal
30,0.063118935352238,2.903471026202948,30,2.3666666666666667,0.8,60.0,98.0,0,0,0,0,0,Normal
29,0.07124612267229052,3.2773216429253638,29,2.3448275862068964,0.0,58.0,17.0,0,0,0,0,0,Normal
28,0.07602730715477918,3.497256129119843,28,2.142857142857143,0.0,60.0,0.0,0,0,0,0,0,Normal
28,0.08084345873318753,3.718799101726627,28,1.7857142857142858,0.0,78.0,0.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.0357142857142858,0.0,80.0,0.0,0,0,0,0,0,Normal
28,0.0,0.0,28,0.6071428571428571,0.0,82.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,78.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,70.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.8,58.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,1.7,0.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,0.7916666666666666,3.5,0.0,0.0,0,0,0,0,0,Normal
12,0.3142696805273545,14.456405304258304,12,0.5,0.0,0.0,33.0,0,0,0,0,0,Normal
22,0.24206145913796356,11.134827120346323,22,0.9090909090909091,0.0,0.0,66.0,0,0,0,0,0,Normal
24,0.17855029460738372,8.21331355193965,24,1.7083333333333333,8.3,0.0,146.0,0,0,0,0,0,Normal
25,0.1530490117576719,7.040254540852908,25,2.16,0.8,0.0,47.0,0,0,0,0,0,Normal
28,0.1409233352338798,6.4824734207584696,28,2.25,4.3,24.0,77.0,0,0,0,0,0,Normal
30,0.122767443015469,5.647302378711575,30,2.7,0.8,52.0,82.0,0,0,0,0,0,Normal
30,0.11346076826695553,5.2191953402799545,30,2.533333333333333,0.0,120.0,57.0,0,0,0,0,0,Normal
30,0.10931807832037063,5.0286316027370495,30,2.5,1.7,138.0,116.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.8709677419354838,0.8,152.0,65.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.8709677419354838,2.5,154.0,72.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8666666666666667,2.5,160.0,87.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.0,0.8,150.0,65.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.896551724137931,1.7,120.0,121.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.133333333333334,0.8,96.0,60.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.8666666666666667,0.0,62.0,63.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.033333333333333,3.3,36.0,117.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8,0.0,36.0,49.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.933333333333333,5.9,40.0,86.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.5483870967741935,0.8,50.0,62.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.78125,1.7,60.0,123.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.6875,0.0,54.0,58.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.7096774193548385,0.0,54.0,41.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.9285714285714284,0.0,50.0,9.0,0,0,0,0,0,Normal
26,0.0,0.0,26,3.1153846153846154,0.0,64.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.84,2.5,60.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.76,0.8,60.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.105263157894737,0.0,62.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,48.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.8,48.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,46.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,38.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,14.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,4.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.8,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.26666666666666666,0.8,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.23529411764705882,0.8,0.0,77.0,0,0,0,0,0,Normal
28,0.11951030798891767,5.497474167490213,28,0.7142857142857143,0.0,0.0,63.0,0,0,0,0,0,Normal
29,0.10659331604018046,4.903292537848301,29,1.103448275862069,4.2,0.0,61.0,0,0,0,0,0,Normal
30,0.08979968306656308,4.130785421061901,30,1.5666666666666667,0.8,8.0,97.0,0,0,0,0,0,Normal
33,0.08006241061929587,3.682870888487609,33,1.9090909090909092,1.6,62.0,66.0,0,0,0,0,0,Normal
33,0.07537660547584525,3.4673238518888816,33,2.303030303030303,0.9,80.0,102.0,0,0,0,0,0,Normal
33,0.06666600233512535,3.0666361074157655,33,3.0606060606060606,0.0,108.0,62.0,0,0,0,0,0,Normal
33,0.06579454761052851,3.026549190084311,33,3.3333333333333335,0.8,138.0,70.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.3636363636363638,0.8,150.0,149.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.3125,0.0,158.0,67.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.15625,2.6,164.0,96.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.6,0.0,114.0,58.0,0,0,0,0,0,Normal
28,0.0,0.0,28,4.142857142857143,0.0,114.0,57.0,0,0,0,0,0,Normal
28,0.0,0.0,28,4.107142857142857,0.8,82.0,120.0,0,0,0,0,0,Normal
28,0.0,0.0,28,4.428571428571429,0.0,64.0,57.0,0,0,0,0,0,Normal
29,0.0,0.0,29,4.0344827586206895,1.7,54.0,71.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.4482758620689653,2.5,44.0,99.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.6,5.2,48.0,56.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.5,1.7,50.0,113.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.3548387096774195,1.7,52.0,53.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.3548387096774195,0.8,62.0,55.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.3,1.7,48.0,102.0,0,0,0,0,0,Normal
29,0.0,0.0,29,1.6551724137931034,1.6,64.0,29.0,0,0,0,0,0,Normal
26,0.0,0.0,26,1.7307692307692308,1.7,74.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,1.2692307692307692,0.0,98.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.68,0.0,96.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.68,1.7,80.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,62.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.8,62.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,4.1,56.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,1.7,36.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,30.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,6.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.8,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.8,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.8,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.8,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0,0.9,0.0,0.0,0,0,0,0,0,Normal
19,0.17399263633843817,8.003661271568156,19,0.631578947368421,0.0,0.0,39.0,0,0,0,0,0,Normal
24,0.13016955922880602,5.987799724525078,24,1.0833333333333333,0.0,0.0,61.0,0,0,0,0,0,Normal
26,0.1450616942283015,6.672837934501868,26,1.8076923076923077,0.8,0.0,126.0,0,0,0,0,0,Normal
29,0.12498425196844144,5.749275590548308,29,1.896551724137931,0.8,0.0,56.0,0,0,0,0,0,Normal
30,0.1182505815640643,5.439526751946959,30,1.9666666666666666,2.6,50.0,87.0,0,0,0,0,0,Normal
31,0.0999948983496128,4.599765324082188,31,2.5161290322580645,0.0,80.0,73.0,0,0,0,0,0,Normal
31,0.09427711229429885,4.336747165537746,31,2.4193548387096775,0.0,112.0,68.0,0,0,0,0,0,Normal
31,0.08961920494404316,4.122483427425987,31,2.193548387096774,0.8,126.0,128.0,0,0,0,0,0,Normal
30,0.06651835354264786,3.059844262961801,30,1.8666666666666667,0.0,140.0,55.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.032258064516129,4.2,152.0,72.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.8387096774193548,0.0,162.0,109.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.7741935483870968,0.8,142.0,67.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.193548387096774,2.5,100.0,111.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.6666666666666665,0.0,68.0,58.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3548387096774195,2.5,58.0,73.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.806451612903226,1.7,54.0,122.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.366666666666666,0.8,40.0,59.0,0,0,0,0,0,Normal
29,0.0,0.0,29,4.758620689655173,4.3,48.0,102.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.5161290322580645,0.0,40.0,70.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.033333333333333,0.0,44.0,56.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.8333333333333335,0.8,46.0,121.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.8,0.8,54.0,57.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.066666666666667,0.8,70.0,40.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.6333333333333333,0.0,68.0,9.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.107142857142857,0.0,70.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.1153846153846154,0.8,68.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,1.6666666666666667,0.8,64.0,0.0,0,0,0,0,0,Normal
21,0.0,0.0,21,0.2857142857142857,0.0,58.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.8,54.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.8,30.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,1.7,20.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,20.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.1875,0.0,0.0,0.0,0,0,0,0,0,Normal
14,0.2712931993250107,12.479487168950493,14,0.6428571428571429,0.0,0.0,76.0,0,0,0,0,0,Normal
22,0.16545549471085536,7.610952756699343,22,1.6818181818181819,0.0,0.0,68.0,0,0,0,0,0,Normal
26,0.14583052027172538,6.708203932499369,26,1.6923076923076923,1.7,0.0,75.0,0,0,0,0,0,Normal
27,0.1182505815640643,5.439526751946959,27,2.7037037037037037,0.0,0.0,113.0,0,0,0,0,0,Normal
28,0.10482201257840673,4.82181257860671,28,3.3214285714285716,0.0,56.0,72.0,0,0,0,0,0,Normal
29,0.09852819236393032,4.532296848740794,29,3.6206896551724137,1.7,80.0,87.0,0,0,0,0,0,Normal
30,0.08873285624999165,4.081711387499613,30,3.8666666666666667,0.8,114.0,66.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.5161290322580645,0.0,136.0,61.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.193548387096774,0.8,146.0,140.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.75,0.0,152.0,76.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.09375,3.4,160.0,85.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.75,0.0,114.0,88.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.806451612903226,0.0,126.0,59.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.064516129032258,2.6,80.0,122.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.5806451612903225,0.0,74.0,62.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.5483870967741935,0.8,72.0,55.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.1,0.8,64.0,80.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.0,0.0,88.0,54.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.096774193548387,4.3,96.0,111.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.6774193548387095,0.0,88.0,74.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.7419354838709675,0.0,74.0,65.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3225806451612905,0.8,70.0,102.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8,0.0,66.0,22.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.4827586206896552,0.8,62.0,0.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.392857142857143,2.5,60.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,1.7307692307692308,0.8,40.0,0.0,0,0,0,0,0,Normal
21,0.0,0.0,21,1.6666666666666667,0.0,36.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,1.7,36.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,0.0,28.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,0.8,22.0,0.0,0,0,0,0,0,Norma
19,0.0,0.0,19,1.4210526315789473,0.8,0.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,0.0,0.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,0.0,0.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,1.4210526315789473,3.4,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.9333333333333333,0.8,0.0,35.0,0,0,0,0,0,Normal
23,0.0,0.0,23,1.0,0.0,0.0,55.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.1428571428571428,1.7,0.0,125.0,0,0,0,0,0,Normal
29,0.0,0.0,29,1.896551724137931,0.0,0.0,53.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.2758620689655173,4.2,52.0,62.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8,2.5,72.0,104.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.225806451612903,0.0,116.0,57.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.34375,1.7,132.0,97.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.5,0.0,150.0,73.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.34375,0.0,150.0,67.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8,0.0,156.0,139.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.206896551724138,0.0,114.0,65.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.5517241379310347,2.6,114.0,84.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.2413793103448274,0.8,100.0,90.0,-2,0,0,0,0,Normal
29,0.0,0.0,29,2.103448275862069,0.8,64.0,57.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.1333333333333333,3.4,56.0,89.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.4482758620689653,0.8,64.0,62.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.586206896551724,0.0,64.0,66.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.103448275862069,0.0,66.0,108.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.7333333333333334,0.8,54.0,65.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.933333333333333,4.4,52.0,106.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.225806451612903,0.0,56.0,93.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.3333333333333335,0.0,64.0,46.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.1333333333333333,0.8,50.0,16.0,0,0,0,0,0,Normal
30,0.0,0.0,30,1.6,0.8,58.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.0,0.0,58.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.6666666666666667,0.0,58.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,0.96,0.0,48.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,1.7,42.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,30.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,26.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,16.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,12.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,14.5,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.375,0.0,0.0,0.0,0,0,0,0,0,Normal
15,0.5912561448097327,27.1977826612477,15,0.9333333333333333,1.7,0.0,44.0,0,0,0,0,0,Normal
17,0.4341159207551149,19.969332354735286,17,2.0588235294117645,0.0,0.0,59.0,0,0,0,0,0,Normal
18,0.35694438929916533,16.419441907761616,18,2.888888888888889,0.0,0.0,42.0,0,0,0,0,0,Normal
18,0.3247155914054745,14.936917204651824,18,3.7222222222222223,1.7,0.0,79.0,0,0,0,0,0,Normal
18,0.2809981978820461,12.92591710257412,18,5.166666666666667,0.0,50.0,35.0,0,0,0,0,0,Normal
18,0.2644374391215381,12.164122199590748,18,5.833333333333333,0.0,58.0,37.0,0,0,0,0,0,Normal
19,0.24768712109359295,11.393607570305274,19,5.894736842105263,3.3,100.0,89.0,0,0,0,0,0,Normal
19,0.0,0.0,19,3.8947368421052633,0.0,114.0,45.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.611111111111111,5.1,118.0,65.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.944444444444445,0.8,126.0,54.0,0,0,0,0,0,Normal
18,0.0,0.0,18,3.2777777777777777,0.0,142.0,36.0,0,0,0,0,0,Normal
18,0.0,0.0,18,3.4444444444444446,1.7,108.0,70.0,0,0,0,0,0,Normal
18,0.0,0.0,18,3.7777777777777777,0.0,98.0,45.0,0,0,0,0,0,Normal
18,0.0,0.0,18,3.6666666666666665,0.0,56.0,45.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.555555555555555,1.7,58.0,71.0,0,0,0,0,0,Normal
18,0.0,0.0,18,5.388888888888889,0.0,58.0,48.0,0,0,0,0,0,Normal
18,0.0,0.0,18,5.277777777777778,3.5,54.0,88.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.333333333333333,0.0,34.0,40.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.222222222222222,0.0,38.0,74.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.611111111111111,0.0,38.0,40.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.833333333333333,0.0,54.0,35.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.888888888888889,0.8,46.0,31.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.444444444444445,0.0,40.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,4.055555555555555,0.0,42.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,3.6666666666666665,0.0,42.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,1.4705882352941178,0.0,28.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.7647058823529411,0.0,28.0,0.0,0,0,0,0,0,Normal
11,0.0,0.0,11,0.45454545454545453,0.0,24.0,0.0,0,0,0,0,0,Normal
11,0.0,0.0,11,0.45454545454545453,0.8,8.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,0.8,30.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,3.4,28.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,6.6,14.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,22.5,0.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,3.4,0.0,0.0,0,0,0,0,0,Normal
23,0.0,0.0,23,0.7391304347826086,3.4,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.6470588235294118,4.2,0.0,32.0,0,0,0,0,0,Normal
22,0.0,0.0,22,0.6818181818181818,6.8,0.0,100.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.6071428571428572,5.0,0.0,74.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.2666666666666666,5.0,0.0,69.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8333333333333335,6.7,46.0,138.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.3,3.4,76.0,61.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,6.8,114.0,138.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.193548387096774,5.8,126.0,67.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.78125,7.8,134.0,67.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.4838709677419355,4.2,136.0,90.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.5161290322580645,5.0,136.0,62.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.125,4.2,98.0,129.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.65625,2.6,90.0,74.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.84375,4.5,48.0,117.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.09375,4.2,48.0,66.0,-6,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,5.8,52.0,66.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.3333333333333335,4.2,50.0,100.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,5.7,54.0,55.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.7,6.9,50.0,99.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.1333333333333333,5.8,50.0,47.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.225806451612903,3.5,46.0,60.0,0,0,0,0,0,Normal
30,0.0,0.0,30,1.9666666666666666,3.4,42.0,87.0,0,0,0,0,0,Normal
30,0.0,0.0,30,1.9,5.0,46.0,26.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.8928571428571428,7.6,50.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.56,5.0,64.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.24,5.0,60.0,0.0,0,0,0,0,0,Normal
21,0.0,0.0,21,1.619047619047619,5.0,52.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,5.1,44.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,10.7,42.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.0,26.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.8,14.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.0,10.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.0,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,0.8,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,2.6,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.625,6.0,0.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.14285714285714285,6.6,0.0,29.0,0,0,0,0,0,Normal
21,0.0,0.0,21,1.3333333333333333,0.0,0.0,88.0,0,0,0,0,0,Normal
23,0.0,0.0,23,1.6956521739130435,0.8,0.0,67.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.44,3.4,0.0,111.0,0,0,0,0,0,Normal
