SSIP,SDFP,SDFB,SFE,RFIP,CPU,APS,ABPS,SUBARP,MISS_MAC,DDOS,SLOW-RATE,MITM,TAGS
29,0,0,29,2.17241379310345,2.5,93,341,93,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.89655172413793,2.5,115,54,103,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.13333333333333,7.7,131,90,99,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.33333333333333,4.2,168,84,98,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,3.03571428571429,5,147,60,53,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.56666666666667,7.6,126,128,32,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.09375,2.6,120,69,20,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,1.71875,10.8,126,60,18,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.40625,4.2,120,104,16,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.03225806451613,5.8,100,68,14,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.1,14.9,69,140,17,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.82758620689655,4.2,56,58,16,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.68965517241379,5.3,48,102,14,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.79310344827586,1.7,52,79,16,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.8,2.5,52,68,12,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.51612903225806,6.8,46,133,10,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.61290322580645,2.5,44,70,10,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.48387096774194,1.7,41,70,5,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.58064516129032,3.4,40,93,6,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.83870967741936,2.5,38,17,6,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.61290322580645,2.5,38,0,4,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.2258064516129,3.3,32,0,4,1,1,1,1,DDOS Slow Rate MITM 
24,0,0,24,2.16666666666667,2.5,39,0,3,1,1,1,1,DDOS Slow Rate MITM 
24,0,0,24,1.33333333333333,3.3,39,0,3,1,1,1,1,DDOS Slow Rate MITM 
20,0,0,20,0.8,1.7,32,0,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.13333333333333,12.6,55,0,1,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.40625,4.2,93,60,5,1,1,1,1,DDOS Slow Rate MITM 
24,0.131286224097331,6.03916630847724,24,1.08333333333333,0,88,784,88,1,1,1,1,DDOS Slow Rate MITM 
27,0.111102430216445,5.11071178995646,27,1.33333333333333,10.7,99,62,99,1,1,1,1,DDOS Slow Rate MITM 
29,0.0975854958181944,4.48893280763695,29,1.86206896551724,7.6,105,114,105,1,1,1,1,DDOS Slow Rate MITM 
31,0.0845132383055448,3.88760896205506,31,2.2258064516129,0.8,123,60,113,1,1,1,1,DDOS Slow Rate MITM 
32,0.079554114629279,3.65948927294683,32,2.125,7.8,135,88,111,1,1,1,1,DDOS Slow Rate MITM 
32,0.072356458341408,3.32839708370477,32,2.8125,13.7,171,69,107,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.19354838709677,5.8,160,66,64,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,3.15625,5.1,147,156,47,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,3.09375,3.4,141,66,33,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.09677419354839,8.8,134,84,20,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.53333333333333,5.1,128,82,18,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.96666666666667,4.2,111,68,13,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.76666666666667,6.9,75,158,13,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.93103448275862,4.2,56,68,10,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,4,3.4,40,63,8,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,3.28571428571429,5.9,32,119,4,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.8,4.2,26,59,6,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.6,4.4,26,102,6,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.90322580645161,3.4,22,80,6,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,3.15625,5.7,21,69,7,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.5625,5.1,22,114,8,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.32258064516129,3.4,26,18,8,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.1,2.6,28,0,8,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,1.63333333333333,5,31,0,7,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,1.3,4.2,28,0,4,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,1.16,5,25,0,3,1,1,1,1,DDOS Slow Rate MITM 
18,0,0,18,0.555555555555556,4.2,23,0,1,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,4.2,4,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,5.8,4,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,10.9,4,0,4,1,1,1,1,DDOS Slow Rate MITM 
14,0.188852574577511,8.68721843056549,14,0.642857142857143,0,8,38,2,1,1,1,1,DDOS Slow Rate MITM 
23,0.136058538696754,6.2586927800507,23,0.652173913043478,0.8,8,59,2,1,1,1,1,DDOS Slow Rate MITM 
25,0.115459510071859,5.31113746330549,25,1.2,2.5,8,127,2,1,1,1,1,DDOS Slow Rate MITM 
28,0.0870362919923006,4.00366943164583,28,2.21428571428571,0.8,8,61,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.0800624106192959,3.68287088848761,29,2.55172413793103,5.2,30,83,2,1,1,1,1,DDOS Slow Rate MITM 
31,0.0719805987556524,3.31110754276001,31,3.25806451612903,3.4,68,94,2,1,1,1,1,DDOS Slow Rate MITM 
31,0.0693367154319195,3.18948890986829,31,3.29032258064516,5.1,110,45,2,1,1,1,1,DDOS Slow Rate MITM 
31,0.0646840517577338,2.97546638085576,31,2.93548387096774,1.7,126,112,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.16129032258065,5.9,138,72,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.51612903225806,4.2,148,64,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.83333333333333,5.1,148,117,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,3.125,4.3,124,57,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,3.125,10.3,96,119,2,1,1,1,1,DDOS Slow Rate MITM 
33,0,0,33,3.45454545454545,0,88,77,2,1,1,1,1,DDOS Slow Rate MITM 
33,0,0,33,2.63636363636364,8.3,42,100,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.1875,5,50,67,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,1.90625,1.7,62,56,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.64516129032258,3.4,46,121,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.26666666666667,2.5,54,67,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2,2.5,50,46,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.23333333333333,5,54,18,2,1,1,1,1,DDOS Slow Rate MITM 
26,0,0,26,2,5,60,0,2,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,1.84,2.5,54,0,2,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,1.6,5.8,54,0,2,1,1,1,1,DDOS Slow Rate MITM 
21,0,0,21,1,5,38,0,2,1,1,1,1,DDOS Slow Rate MITM 
13,0,0,13,0.769230769230769,3.4,32,0,2,1,1,1,1,DDOS Slow Rate MITM 
13,0,0,13,0.769230769230769,3.4,2,0,2,1,1,1,1,DDOS Slow Rate MITM 
13,0,0,13,0.769230769230769,4.2,2,0,2,1,1,1,1,DDOS Slow Rate MITM 
26,0.101529107758427,4.67033895688763,26,1.84615384615385,6,2,98,2,1,1,1,1,DDOS Slow Rate MITM 
27,0.08638440069982,3.97368243219172,27,2.51851851851852,4.2,22,73,2,1,1,1,1,DDOS Slow Rate MITM 
28,0.079807048705056,3.67112424043257,28,2.67857142857143,5,54,61,2,1,1,1,1,DDOS Slow Rate MITM 
30,0.0731261855308357,3.36380453441844,30,2.36666666666667,7.8,74,117,2,1,1,1,1,DDOS Slow Rate MITM 
30,0.0656526012471996,3.02001965737118,30,2.1,1.7,116,59,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2,11,134,62,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,1.38709677419355,5.1,148,95,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.09677419354839,12.6,170,63,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.31034482758621,4.3,174,127,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.58620689655172,1.7,136,62,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.20689655172414,2.5,122,63,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.23333333333333,3.3,80,112,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,4.09677419354839,2.5,64,60,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.66666666666667,3.5,48,78,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.6,2.5,36,84,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.06451612903226,8.9,32,71,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,4,5.2,36,137,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.64516129032258,2.5,40,60,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.33333333333333,5.3,52,89,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.5,3.4,54,86,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3,10.8,60,26,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.7,8.3,54,0,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.37931034482759,8.2,58,0,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,1.75862068965517,3.4,54,0,2,1,1,1,1,DDOS Slow Rate MITM 
23,0,0,23,1.52173913043478,4.2,42,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,1,0.8,36,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,1,4.1,22,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,1,1.7,18,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,1,3.3,14,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,1,3.4,2,0,2,1,1,1,1,DDOS Slow Rate MITM 
13,0,0,13,0.230769230769231,2.5,2,34,2,1,1,1,1,DDOS Slow Rate MITM 
17,0.154257446837482,7.09584255452417,17,0.882352941176471,5.1,2,62,2,1,1,1,1,DDOS Slow Rate MITM 
23,0.116236731153953,5.34688963308184,23,1.34782608695652,6.7,2,143,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.53333333333333,5.1,160,71,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.6,7.4,149,59,15,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.23333333333333,7.6,114,119,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.66666666666667,4.2,72,56,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.90322580645161,6.2,74,77,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.70967741935484,4.2,46,81,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.4375,5.9,46,53,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.4375,10.1,46,119,2,1,1,1,1,DDOS Slow Rate MITM 
33,0,0,33,2.6969696969697,5.9,54,64,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.875,6.7,54,60,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.90625,6.7,44,109,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.96875,5.1,54,62,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.93548387096774,3.4,54,53,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.13793103448276,2.5,50,3,2,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,2.53571428571429,1.7,50,0,2,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,2.28571428571429,3.3,46,0,2,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,1.71428571428571,2.5,48,0,2,1,1,1,1,DDOS Slow Rate MITM 
20,0,0,20,1.2,6.6,44,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,0.5625,2.5,36,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,0.5625,8.9,20,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,0.5625,4.3,2,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,0.625,9.8,2,81,2,1,1,1,1,DDOS Slow Rate MITM 
26,0,0,26,1.26923076923077,9.9,2,74,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,1.58620689655172,4.4,2,115,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.2,1.7,10,68,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.4,3.3,44,57,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.7,3.5,58,110,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.36666666666667,3.3,108,59,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3,2.5,136,67,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.6,9.1,146,108,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.48275862068966,0,154,57,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.72413793103448,3.5,158,113,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.93333333333333,1.7,130,63,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.36666666666667,1.7,124,62,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.66666666666667,4.2,82,145,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.53333333333333,1.7,54,56,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.76666666666667,5,40,62,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.79310344827586,2.5,40,129,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,1.51724137931034,2.5,50,0,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,1.31034482758621,5.1,60,0,2,1,1,1,1,DDOS Slow Rate MITM 
26,0,0,26,1.30769230769231,3.4,58,0,2,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,0.92,4.2,58,0,2,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,0.92,4.1,42,0,2,1,1,1,1,DDOS Slow Rate MITM 
17,0.195959179422654,9.0141222534421,17,0.235294117647059,6.9,58,81,58,1,1,1,1,DDOS Slow Rate MITM 
22,0.118666055184544,5.45863853848902,22,1.68181818181818,5.8,84,78,84,1,1,1,1,DDOS Slow Rate MITM 
27,0.0985281923639303,4.53229684874079,27,1.88888888888889,6.7,87,67,87,1,1,1,1,DDOS Slow Rate MITM 
29,0.0883856075615892,4.0657379478331,29,2.03448275862069,6,104,129,104,1,1,1,1,DDOS Slow Rate MITM 
30,0.0753766054758452,3.46732385188888,30,2.2,0.8,125,53,109,1,1,1,1,DDOS Slow Rate MITM 
31,0.0717948521272074,3.30256319785154,31,2.03225806451613,9.5,140,98,108,1,1,1,1,DDOS Slow Rate MITM 
31,0.0656526012471996,3.02001965737118,31,2.41935483870968,0,183,46,103,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.35483870967742,0.8,154,53,52,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.25806451612903,5.8,149,132,39,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.03225806451613,0,148,65,26,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.58064516129032,2.6,135,70,11,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.38709677419355,2.5,120,78,6,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.36666666666667,0,107,65,5,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.93333333333333,4.3,76,127,4,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.63333333333333,0,32,67,4,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.13793103448276,0,33,71,5,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.41379310344828,1.7,16,116,4,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,4.31034482758621,1.7,16,54,4,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,4.31034482758621,0,13,56,5,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.79310344827586,0.8,17,96,7,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,4.03448275862069,0.8,17,71,7,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,4.37931034482759,3.3,27,99,7,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.72413793103448,0,33,24,5,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.3448275862069,0.8,40,0,6,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.86206896551724,3.3,42,0,6,1,1,1,1,DDOS Slow Rate MITM 
25,0,0,25,1.84,0,50,0,4,1,1,1,1,DDOS Slow Rate MITM 
22,0,0,22,1.5,0,47,0,3,1,1,1,1,DDOS Slow Rate MITM 
22,0,0,22,0.681818181818182,0,46,0,2,1,1,1,1,DDOS Slow Rate MITM 
22,0,0,22,0.681818181818182,4.9,14,2,2,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,4.1,6,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,7.4,4,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,0.8,4,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,0,8,0,4,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,2.5,6,0,2,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,0.8,6,0,2,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,1,2.5,6,0,2,1,1,1,1,DDOS Slow Rate MITM 
3,0,0,3,0.333333333333333,6.8,2,30,2,1,1,1,1,DDOS Slow Rate MITM 
23,0.274670324174725,12.6348349120374,23,0.782608695652174,2.5,2,55,2,1,1,1,1,DDOS Slow Rate MITM 
25,0.22939534045447,10.5521856609056,25,1.16,4.3,2,103,2,1,1,1,1,DDOS Slow Rate MITM 
27,0.174735641409239,8.037839504825,27,2.07407407407407,4.2,2,65,2,1,1,1,1,DDOS Slow Rate MITM 
30,0.158110755848761,7.27309476904303,30,2.3,3.4,52,52,2,1,1,1,1,DDOS Slow Rate MITM 
30,0.145862905850116,6.70969366910534,30,2.76666666666667,7,74,138,2,1,1,1,1,DDOS Slow Rate MITM 
31,0.128298964431901,5.90175236386745,31,3.70967741935484,4.2,122,73,2,1,1,1,1,DDOS Slow Rate MITM 
31,0.121044688479076,5.56805567003749,31,3.83870967741936,6.8,144,67,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.96774193548387,4.3,148,98,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,4.2258064516129,8.5,152,63,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,3.6551724137931,1.7,100,58,8,1,1,1,1,DDOS Slow Rate MITM 
27,0,0,27,3.74074074074074,0,74,94,2,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,3.67857142857143,0.8,47,61,3,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.5,6.8,26,103,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.25,0,30,62,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.28125,1.7,38,56,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,1.6875,0.9,34,98,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2,2.5,42,50,2,1,1,1,1,DDOS Slow Rate MITM 
32,0,0,32,2.03125,1.7,50,61,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.32258064516129,0.9,50,118,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.70967741935484,1.7,60,40,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.6551724137931,4.2,64,22,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2.41379310344828,0,64,0,2,1,1,1,1,DDOS Slow Rate MITM 
27,0,0,27,2.22222222222222,0,92,0,2,1,1,1,1,DDOS Slow Rate MITM 
27,0,0,27,1.74074074074074,0,86,0,2,1,1,1,1,DDOS Slow Rate MITM 
24,0,0,24,1.625,2.5,76,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,1.7,72,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,0.8,62,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,0.8,54,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,1.7,34,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,0,18,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,3.3,4,0,2,1,1,1,1,DDOS Slow Rate MITM 
12,0,0,12,0.75,1.7,2,0,2,1,1,1,1,DDOS Slow Rate MITM 
16,0,0,16,0.6875,0.8,2,29,2,1,1,1,1,DDOS Slow Rate MITM 
21,0,0,21,1.42857142857143,4.3,2,95,2,1,1,1,1,DDOS Slow Rate MITM 
27,0.0936549136660032,4.30812602863615,27,1.96296296296296,2.5,2,72,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.0811089318802377,3.73101086649093,29,2.58620689655172,1.7,2,58,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.0739210112476578,3.40036651739226,29,2.82758620689655,1.7,46,139,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.0660812244443832,3.03973632444163,29,2.82758620689655,0.8,76,67,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.0634995430824216,2.92097898179139,29,3.10344827586207,0.8,122,59,2,1,1,1,1,DDOS Slow Rate MITM 
30,0.0606334934507564,2.78914069873479,30,3.4,0.8,128,114,2,1,1,1,1,DDOS Slow Rate MITM 
29,0.061662192448105,2.83646085261283,29,3.48275862068966,0.8,144,62,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,3.63333333333333,6,144,116,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.46666666666667,0,148,73,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,2,2.5,154,53,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.16666666666667,1.7,104,118,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.1,0.8,80,61,2,1,1,1,1,DDOS Slow Rate MITM 
28,0,0,28,2.07142857142857,1.7,62,54,2,1,1,1,1,DDOS Slow Rate MITM 
29,0,0,29,1.93103448275862,2.5,54,123,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.32258064516129,0,54,64,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.41935483870968,3.5,50,79,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.25806451612903,0,54,67,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3.32258064516129,3.4,46,57,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,3,3.4,34,112,2,1,1,1,1,DDOS Slow Rate MITM 
31,0,0,31,2.41935483870968,2.5,26,59,2,1,1,1,1,DDOS Slow Rate MITM 
30,0,0,30,2.16666666666667,8.3,38,46,2,1,1,1,1,DDOS Slow Rate MITM 
23,0,0,23,1.39130434782609,47.1,15,439,15,0,0,0,0,Normal
8,0,0,8,0.375,58.8,26,0,0,0,0,0,0,Normal
8,0,0,8,0.375,37.5,20,0,0,0,0,0,0,Normal
8,0,0,8,0.375,5.9,12,0,0,0,0,0,0,Normal
8,0,0,8,0.375,0,2,0,0,0,0,0,0,Normal
8,0,0,8,0.375,12.5,0,0,0,0,0,0,0,Normal
8,0,0,8,0.375,0,0,0,0,0,0,0,0,Normal
8,0,0,8,0.375,0,0,0,0,0,0,0,0,Normal
8,0,0,8,0.375,11.1,0,0,0,0,0,0,0,Normal
3,30.2716349965152,1634.66828981182,3,1,100,0,0,0,0,0,0,0,Normal
17,0,0,17,0.176470588235294,2.5,0,0,0,0,1,0,0,DDOS 
17,0,0,17,0.176470588235294,0.8,0,0,0,0,1,0,0,DDOS 
7,0.287479787288034,13.2240702152496,7,0.571428571428571,1.7,0,16,0,0,1,0,0,DDOS 
24,0.136058538696754,6.2586927800507,24,0.75,5.6,0,57,0,0,1,0,0,DDOS 
26,15.2047793213929,821.088140736555,26,61.8076923076923,13.3,0,0,0,0,1,0,0,DDOS 
26,9.92304273955709,535.903908331496,26,150.153846153846,17.6,0,0,0,0,1,0,0,DDOS 
26,9.62395781305253,519.79463515686,26,179.5,9.2,0,0,0,0,1,0,0,DDOS 
26,8.57572806763938,463.126884773498,26,372.192307692308,25.6,0,0,0,0,1,0,0,DDOS 
2,5.54308028091054,299.326335169169,2,14701,13.3,0,9,0,0,1,0,0,DDOS 
2,0,0,2,17592.5,32.6,0,964,0,0,1,0,0,DDOS  
2,0.0165249751021624,0.892348655516772,2,1829.5,13.7,0,0,0,0,1,0,0,DDOS 
2,0.0160189771833983,0.865024767903507,2,1947,10.6,0,12,0,0,1,0,0,DDOS 
2,0.0162908797372618,0.879707505812135,2,1882.5,10,0,0,0,0,1,0,0,DDOS 
2,0.0164733239095535,0.889559491115888,2,1841,12,0,0,0,0,1,0,0,DDOS 
2,0.0159637709017091,0.86204362869229,2,1960.5,13.7,0,1,0,0,1,0,0,DDOS 
2,0.0159333463098537,0.860400700732101,2,1968,12.8,0,3,0,0,1,0,0,DDOS 
2,17.3877259775377,938.937202787035,2,5989.5,14.4,0,0,0,0,1,0,0,DDOS 
2,20.2398464830024,1092.95171008213,2,5607,20.7,0,2,0,0,1,0,0,DDOS 
2,19.8886371810191,1073.98640777503,2,5460.5,26.4,0,0,0,0,1,0,0,DDOS 
2,19.0654864155535,1029.53626643989,2,5065,20.6,0,1,0,0,1,0,0,DDOS 
2,18.8956294843095,1020.36399215271,2,5114.5,22.4,0,0,0,0,1,0,0,DDOS 
2,21.4810812799965,1159.97838911981,2,4697,21.4,0,1,0,0,1,0,0,DDOS 
2,24.5241037233218,1324.30160105938,2,4760,19.4,0,1,0,0,1,0,0,DDOS 
2,22.3142988915689,1204.97214014472,2,5823,17.9,0,1,0,0,1,0,0,DDOS 
